<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL2,5,20120124,153000,422.2700000,422.5000000,422.2100000,422.2700000,15394
AAPL2,5,20120124,153500,422.2400000,422.4700000,421.6100000,421.6100000,19454
AAPL2,5,20120124,154000,421.6300000,421.9100000,421.3700000,421.6200000,17578
AAPL2,5,20120124,154500,421.6000000,421.8300000,419.6600000,419.6900000,50965
AAPL2,5,20120124,155000,419.7300000,421.1600000,419.6600000,420.9100000,36404
AAPL2,5,20120124,155500,420.8950000,421.3300000,420.8500000,421.3200000,27061
AAPL2,5,20120124,160000,421.2000000,421.2600000,420.3300000,420.4800000,17074
AAPL2,5,20120125,093500,454.1900000,454.2400000,448.5200000,448.7100000,371576
AAPL2,5,20120125,094000,448.7900000,449.9300000,447.3600000,447.4200000,209708
AAPL2,5,20120125,094500,447.6400000,449.5000000,447.2600000,449.4000000,171761
AAPL2,5,20120125,095000,449.3400000,449.3600000,448.5500000,449.0300000,80271
AAPL2,5,20120125,095500,449.0000000,449.5300000,448.3400000,449.3100000,64045
AAPL2,5,20120125,100000,449.3700000,449.8500000,448.7000000,448.9400000,82120
AAPL2,5,20120125,100500,449.0200000,449.0300000,447.8700000,448.4200000,38881
AAPL2,5,20120125,101000,448.4000000,448.4000000,445.4500000,445.4500000,106124
AAPL2,5,20120125,101500,445.3800000,447.2800000,445.2500000,446.7000000,95733
AAPL2,5,20120125,102000,446.8500000,447.6400000,446.8000000,447.6100000,41650
AAPL2,5,20120125,102500,447.6200000,447.9800000,447.3900000,447.4400000,40727
AAPL2,5,20120125,103000,447.3700000,447.6900000,447.1900000,447.4200000,31123
AAPL2,5,20120125,103500,447.4500000,447.4600000,446.6000000,446.9400000,43282
AAPL2,5,20120125,104000,446.9500000,447.1300000,446.7500000,447.0000000,28825
AAPL2,5,20120125,104500,447.0300000,447.1300000,446.3300000,446.5500000,24036
AAPL2,5,20120125,105000,446.5300000,446.6500000,445.8200000,446.2900000,27274
AAPL2,5,20120125,105500,446.2750000,446.7900000,445.8600000,446.5300000,27518
AAPL2,5,20120125,110000,446.5300000,446.8600000,446.4700000,446.7300000,31282
AAPL2,5,20120125,110500,446.7900000,447.2500000,446.6100000,447.2000000,48997
AAPL2,5,20120125,111000,447.1800000,448.2300000,447.1300000,448.2000000,50168
AAPL2,5,20120125,111500,448.1900000,448.8100000,448.0400000,448.7700000,75196
AAPL2,5,20120125,112000,448.8200000,449.1800000,448.5200000,448.6250000,40504
AAPL2,5,20120125,112500,448.6350000,449.5300000,448.5500000,449.5300000,50329
AAPL2,5,20120125,113000,449.5500000,449.5900000,448.9300000,449.1900000,21635
AAPL2,5,20120125,113500,449.1800000,449.2750000,448.1800000,448.8800000,27545
AAPL2,5,20120125,114000,448.8300000,449.0500000,448.5900000,448.9500000,21290
AAPL2,5,20120125,114500,448.9400000,449.1300000,448.4500000,448.4500000,11966
AAPL2,5,20120125,115000,448.3250000,448.4300000,447.7000000,448.2000000,18091
AAPL2,5,20120125,115500,448.1800000,448.5500000,448.1700000,448.4400000,11581
AAPL2,5,20120125,120000,448.4900000,448.8000000,448.4900000,448.6600000,17227
AAPL2,5,20120125,120500,448.6500000,448.8000000,448.4700000,448.4700000,16875
AAPL2,5,20120125,121000,448.4300000,448.5100000,447.3900000,447.5800000,27045
AAPL2,5,20120125,121500,447.7200000,447.9500000,447.2300000,447.5000000,14400
AAPL2,5,20120125,122000,447.5000000,447.6500000,446.6900000,446.7400000,17853
AAPL2,5,20120125,122500,446.7800000,446.7900000,445.9100000,446.1000000,29393
AAPL2,5,20120125,123000,446.1700000,447.2500000,446.1700000,446.6000000,29238
AAPL2,5,20120125,123500,446.7400000,447.3500000,446.3100000,447.3500000,29953
AAPL2,5,20120125,124000,447.3800000,447.4300000,446.6000000,446.6000000,30393
AAPL2,5,20120125,124500,446.6100000,446.7900000,446.0000000,446.0600000,23286
AAPL2,5,20120125,125000,446.0500000,446.4100000,446.0500000,446.4000000,14560
AAPL2,5,20120125,125500,446.2400000,446.2400000,444.8200000,445.4300000,53911
AAPL2,5,20120125,130000,445.4300000,445.7300000,443.7800000,444.0800000,47497
AAPL2,5,20120125,130500,444.1300000,445.7900000,444.0800000,445.5500000,28603
AAPL2,5,20120125,131000,445.5500000,445.7200000,445.3900000,445.6600000,13538
AAPL2,5,20120125,131500,445.7100000,445.7200000,445.1400000,445.3000000,16217
AAPL2,5,20120125,132000,445.3400000,445.8400000,445.3000000,445.3400000,25024
AAPL2,5,20120125,132500,445.3700000,445.9400000,445.2100000,445.8000000,30142
AAPL2,5,20120125,133000,445.8600000,446.8800000,445.8600000,446.4200000,32990
AAPL2,5,20120125,133500,446.4000000,446.8600000,446.3100000,446.8100000,22056
AAPL2,5,20120125,134000,446.7100000,447.0000000,446.6200000,446.7700000,16598
AAPL2,5,20120125,134500,446.7900000,447.7000000,446.6300000,447.3400000,32133
AAPL2,5,20120125,135000,447.4000000,447.8000000,447.3300000,447.7900000,16450
AAPL2,5,20120125,135500,447.8400000,448.0900000,447.6200000,447.9700000,26925
AAPL2,5,20120125,140000,447.9300000,448.0200000,447.6000000,447.9400000,19619
AAPL2,5,20120125,140500,447.9500000,448.0000000,447.3900000,447.4700000,14200
AAPL2,5,20120125,141000,447.4100000,447.5100000,447.0300000,447.0900000,18420
AAPL2,5,20120125,141500,447.1100000,447.6700000,447.0500000,447.5200000,20189
AAPL2,5,20120125,142000,447.4450000,447.5000000,447.1400000,447.5000000,24902
AAPL2,5,20120125,142500,447.5000000,447.6300000,446.7300000,447.6000000,31867
AAPL2,5,20120125,143000,447.5700000,447.6400000,447.4600000,447.5100000,20037
AAPL2,5,20120125,143500,447.5500000,447.6000000,447.4600000,447.5800000,15252
AAPL2,5,20120125,144000,447.5500000,447.6200000,447.0500000,447.2300000,18317
AAPL2,5,20120125,144500,447.2700000,447.4200000,446.7100000,447.3900000,15529
AAPL2,5,20120125,145000,447.3000000,447.3700000,447.0700000,447.1400000,19243
AAPL2,5,20120125,145500,447.1200000,447.3000000,446.5800000,446.9300000,18226
AAPL2,5,20120125,150000,446.9250000,447.1900000,446.3900000,446.3900000,23780
AAPL2,5,20120125,150500,446.3800000,446.7700000,446.2900000,446.7500000,29880
AAPL2,5,20120125,151000,446.7000000,446.7100000,446.3300000,446.3800000,13377
AAPL2,5,20120125,151500,446.3500000,446.5600000,446.2300000,446.5500000,19302
AAPL2,5,20120125,152000,446.5600000,447.4800000,446.5300000,447.4800000,26978
AAPL2,5,20120125,152500,447.4300000,447.5200000,447.0900000,447.2700000,25029
AAPL2,5,20120125,153000,447.2500000,447.4900000,447.1950000,447.3300000,15759
AAPL2,5,20120125,153500,447.3600000,447.4500000,447.1200000,447.1900000,41427
AAPL2,5,20120125,154000,447.1800000,447.3000000,447.0100000,447.0100000,28213
AAPL2,5,20120125,154500,447.0700000,447.3500000,447.0200000,447.1400000,26646
AAPL2,5,20120125,155000,447.2000000,447.3800000,446.7700000,447.0800000,45987
AAPL2,5,20120125,155500,447.0700000,447.2900000,447.0600000,447.2000000,34412
AAPL2,5,20120125,160000,447.2200000,447.2500000,446.5000000,446.8800000,47042
AAPL2,5,20120126,093500,448.2700000,448.7700000,447.0000000,447.0800000,41828
AAPL2,5,20120126,094000,447.1100000,447.1600000,446.0200000,446.0200000,20387
AAPL2,5,20120126,094500,445.8800000,447.1700000,445.8800000,447.0900000,22956
AAPL2,5,20120126,095000,447.0600000,447.9650000,447.0300000,447.9400000,21534
AAPL2,5,20120126,095500,447.9600000,448.0900000,447.5300000,448.0700000,22667
AAPL2,5,20120126,100000,448.1400000,448.2900000,448.0100000,448.0500000,15115
AAPL2,5,20120126,100500,448.0500000,448.0500000,447.3600000,447.5600000,16082
AAPL2,5,20120126,101000,447.6500000,447.7400000,447.1100000,447.1700000,9641
AAPL2,5,20120126,101500,447.2000000,447.7300000,446.9100000,447.5400000,36233
AAPL2,5,20120126,102000,447.6000000,447.8400000,447.3600000,447.3900000,10659
AAPL2,5,20120126,102500,447.4200000,447.5500000,447.1700000,447.4000000,17161
AAPL2,5,20120126,103000,447.3600000,447.5100000,446.5800000,446.5900000,15937
AAPL2,5,20120126,103500,446.6100000,446.7400000,445.9000000,446.1100000,18338
AAPL2,5,20120126,104000,446.0400000,446.2400000,445.8600000,446.0000000,11405
AAPL2,5,20120126,104500,446.0500000,446.1200000,444.4800000,444.4800000,15743
AAPL2,5,20120126,105000,444.4900000,445.4700000,444.4900000,444.6600000,21799
AAPL2,5,20120126,105500,444.5800000,444.7800000,444.4100000,444.7000000,17807
AAPL2,5,20120126,110000,444.7600000,445.0000000,444.1300000,444.2500000,11211
AAPL2,5,20120126,110500,444.1800000,444.9600000,443.8500000,444.9600000,20879
AAPL2,5,20120126,111000,444.9000000,445.2100000,444.8200000,444.8400000,12177
AAPL2,5,20120126,111500,444.6600000,445.4700000,444.6600000,445.4400000,7717
AAPL2,5,20120126,112000,445.4300000,445.5400000,445.1100000,445.1900000,4203
AAPL2,5,20120126,112500,445.2500000,445.2800000,445.1000000,445.2100000,10036
AAPL2,5,20120126,113000,445.2600000,445.6600000,445.2600000,445.4600000,11628
AAPL2,5,20120126,113500,445.4500000,445.5900000,445.1800000,445.4400000,6590
AAPL2,5,20120126,114000,445.4400000,445.5000000,445.2150000,445.2600000,8800
AAPL2,5,20120126,114500,445.2700000,445.2700000,444.6000000,444.6400000,12195
AAPL2,5,20120126,115000,444.5700000,444.8400000,444.3800000,444.6600000,7004
AAPL2,5,20120126,115500,444.7200000,445.2800000,444.7200000,445.2800000,14112
AAPL2,5,20120126,120000,445.2800000,445.5000000,445.1200000,445.3200000,10093
AAPL2,5,20120126,120500,445.3200000,445.3200000,444.7700000,445.0800000,7646
AAPL2,5,20120126,121000,445.1350000,445.1350000,444.9600000,445.0200000,3280
AAPL2,5,20120126,121500,444.8900000,445.0500000,444.8400000,444.8400000,9327
AAPL2,5,20120126,122000,444.8750000,444.8750000,444.4000000,444.5500000,8222
AAPL2,5,20120126,122500,444.5500000,444.7950000,444.5500000,444.5800000,11187
AAPL2,5,20120126,123000,444.6300000,444.7400000,444.6300000,444.7100000,5543
AAPL2,5,20120126,123500,444.7000000,445.1000000,444.6800000,444.9900000,4990
AAPL2,5,20120126,124000,445.0000000,445.0000000,444.8600000,444.8700000,4350
AAPL2,5,20120126,124500,444.9500000,444.9900000,444.7000000,444.8000000,3106
AAPL2,5,20120126,125000,444.8400000,444.8400000,444.1600000,444.5100000,7913
AAPL2,5,20120126,125500,444.4300000,444.5900000,444.2100000,444.4800000,15688
AAPL2,5,20120126,130000,444.4700000,444.7300000,444.4700000,444.6350000,5375
AAPL2,5,20120126,130500,444.6100000,444.6100000,444.4500000,444.4500000,6414
AAPL2,5,20120126,131000,444.3900000,444.4100000,444.1600000,444.2000000,4078
AAPL2,5,20120126,131500,444.1750000,444.5000000,444.1500000,444.3900000,5354
AAPL2,5,20120126,132000,444.3900000,444.4300000,444.1000000,444.1550000,8136
AAPL2,5,20120126,132500,444.0800000,444.4500000,443.7850000,444.4400000,10326
AAPL2,5,20120126,133000,444.4200000,444.6300000,444.2200000,444.3200000,5200
AAPL2,5,20120126,133500,444.2500000,444.4600000,444.1300000,444.1300000,6200
AAPL2,5,20120126,134000,444.1200000,444.3900000,443.9100000,444.0400000,5342
AAPL2,5,20120126,134500,444.0850000,444.3550000,443.9600000,444.0100000,4518
AAPL2,5,20120126,135000,444.0300000,444.6400000,444.0100000,444.2600000,13067
AAPL2,5,20120126,135500,444.2500000,444.5000000,444.2400000,444.4900000,4100
AAPL2,5,20120126,140000,444.4600000,444.6400000,444.4500000,444.5800000,3704
AAPL2,5,20120126,140500,444.5800000,444.6100000,444.2700000,444.3800000,4636
AAPL2,5,20120126,141000,444.3500000,444.4700000,444.1600000,444.4700000,3728
AAPL2,5,20120126,141500,444.5200000,444.5200000,444.3100000,444.5200000,2100
AAPL2,5,20120126,142000,444.5800000,444.6450000,444.0200000,444.2200000,5397
AAPL2,5,20120126,142500,444.2100000,444.2300000,443.8100000,444.1750000,9151
AAPL2,5,20120126,143000,444.2700000,444.2800000,444.0400000,444.1500000,3850
AAPL2,5,20120126,143500,444.0700000,444.4100000,444.0700000,444.2600000,6469
AAPL2,5,20120126,144000,444.2100000,444.4400000,444.0400000,444.1600000,4100
AAPL2,5,20120126,144500,444.1600000,444.3200000,444.1000000,444.3200000,3600
AAPL2,5,20120126,145000,444.3900000,444.6400000,444.3200000,444.4900000,6570
AAPL2,5,20120126,145500,444.4700000,444.7600000,444.4700000,444.7200000,5331
AAPL2,5,20120126,150000,444.7300000,444.7300000,444.2700000,444.2700000,5150
AAPL2,5,20120126,150500,444.2600000,444.4000000,443.9200000,444.2500000,10980
AAPL2,5,20120126,151000,444.2200000,444.3800000,444.1600000,444.3200000,7479
AAPL2,5,20120126,151500,444.3000000,444.3400000,444.1000000,444.2700000,11700
AAPL2,5,20120126,152000,444.2900000,444.3400000,444.1000000,444.1300000,8419
AAPL2,5,20120126,152500,444.1500000,444.1500000,443.6300000,444.0200000,8600
AAPL2,5,20120126,153000,443.9600000,444.0000000,443.1500000,443.1900000,15074
AAPL2,5,20120126,153500,443.2650000,443.7800000,443.2650000,443.5500000,9633
AAPL2,5,20120126,154000,443.5400000,443.9900000,443.4300000,443.9300000,15300
AAPL2,5,20120126,154500,443.9200000,444.2500000,443.8900000,444.0200000,9938
AAPL2,5,20120126,155000,444.0500000,444.2400000,443.9500000,444.1900000,15651
AAPL2,5,20120126,155500,444.1900000,444.2600000,444.1100000,444.1600000,12700
AAPL2,5,20120126,160000,444.1700000,444.6600000,444.1500000,444.6500000,44368
AAPL2,5,20120127,093500,444.4300000,445.4300000,444.0850000,445.3200000,35768
AAPL2,5,20120127,094000,445.4000000,445.5300000,444.3600000,445.3900000,29668
AAPL2,5,20120127,094500,445.4400000,445.7900000,444.9700000,445.7650000,21398
AAPL2,5,20120127,095000,445.7350000,445.9400000,445.5200000,445.8000000,12360
AAPL2,5,20120127,095500,445.7200000,446.3200000,445.6100000,446.2400000,16442
AAPL2,5,20120127,100000,446.2300000,447.1200000,446.0900000,446.6950000,25471
AAPL2,5,20120127,100500,446.7700000,446.7700000,445.6600000,445.9600000,18580
AAPL2,5,20120127,101000,445.9700000,446.0200000,445.4600000,445.8600000,23733
AAPL2,5,20120127,101500,445.8200000,446.2400000,445.6500000,446.1900000,19500
AAPL2,5,20120127,102000,446.2300000,446.4300000,445.8100000,445.8100000,9548
AAPL2,5,20120127,102500,445.8300000,446.0800000,445.8200000,446.0800000,6527
AAPL2,5,20120127,103000,446.0800000,446.2000000,445.9100000,446.0200000,5900
AAPL2,5,20120127,103500,445.9700000,446.2900000,445.9100000,446.0500000,11326
AAPL2,5,20120127,104000,446.0100000,446.1000000,445.7500000,445.7500000,7778
AAPL2,5,20120127,104500,445.7700000,445.8400000,445.2400000,445.5300000,12335
AAPL2,5,20120127,105000,445.6300000,445.6300000,445.0100000,445.4000000,5628
AAPL2,5,20120127,105500,445.3700000,445.9500000,445.3300000,445.8700000,8057
AAPL2,5,20120127,110000,445.8500000,445.9500000,445.7100000,445.9500000,9153
AAPL2,5,20120127,110500,445.9800000,446.0500000,445.9300000,446.0100000,9294
AAPL2,5,20120127,111000,446.0100000,446.3300000,445.9900000,446.3000000,7257
AAPL2,5,20120127,111500,446.3000000,446.3500000,446.1400000,446.2600000,7861
AAPL2,5,20120127,112000,446.2900000,446.5700000,446.2600000,446.5000000,13844
AAPL2,5,20120127,112500,446.5200000,446.6900000,446.4400000,446.5800000,6515
AAPL2,5,20120127,113000,446.6000000,446.6900000,446.3250000,446.3600000,5383
AAPL2,5,20120127,113500,446.3000000,446.3500000,446.0100000,446.0400000,6113
AAPL2,5,20120127,114000,445.9400000,445.9400000,445.6400000,445.7400000,4265
AAPL2,5,20120127,114500,445.8000000,445.8300000,445.5400000,445.6400000,4500
AAPL2,5,20120127,115000,445.6100000,445.8400000,445.5400000,445.5900000,4962
AAPL2,5,20120127,115500,445.5700000,445.5900000,445.3700000,445.5200000,7741
AAPL2,5,20120127,120000,445.5600000,445.7800000,445.5600000,445.6700000,7000
AAPL2,5,20120127,120500,445.6750000,445.8600000,445.6300000,445.6300000,4400
AAPL2,5,20120127,121000,445.7300000,445.7700000,445.4500000,445.6000000,5691
AAPL2,5,20120127,121500,445.4600000,445.4800000,445.0800000,445.1400000,3260
AAPL2,5,20120127,122000,445.3300000,445.5400000,445.1800000,445.5400000,3478
AAPL2,5,20120127,122500,445.4900000,445.5700000,445.3400000,445.5700000,1629
AAPL2,5,20120127,123000,445.5800000,445.8000000,445.5700000,445.8000000,1700
AAPL2,5,20120127,123500,445.7500000,445.8000000,445.6600000,445.7100000,4614
AAPL2,5,20120127,124000,445.6500000,445.8900000,445.6300000,445.8900000,2519
AAPL2,5,20120127,124500,445.8900000,445.9700000,445.8800000,445.9600000,5400
AAPL2,5,20120127,125000,445.9400000,446.0300000,445.8400000,445.9000000,4052
AAPL2,5,20120127,125500,445.8600000,445.8600000,445.5300000,445.5650000,1400
AAPL2,5,20120127,130000,445.7000000,445.7800000,445.3400000,445.4000000,4400
AAPL2,5,20120127,130500,445.5200000,445.8000000,445.4500000,445.7700000,4727
AAPL2,5,20120127,131000,445.7700000,445.7700000,445.5300000,445.7300000,1800
AAPL2,5,20120127,131500,445.7100000,445.7900000,445.6800000,445.7100000,2100
AAPL2,5,20120127,132000,445.7500000,446.0000000,445.7300000,445.8700000,8715
AAPL2,5,20120127,132500,445.7800000,445.9300000,445.7500000,445.7800000,3485
AAPL2,5,20120127,133000,445.7500000,445.9700000,445.7500000,445.9300000,3070
AAPL2,5,20120127,133500,445.9450000,446.0000000,445.9100000,445.9200000,7860
AAPL2,5,20120127,134000,445.9200000,446.2300000,445.8200000,445.8500000,10286
AAPL2,5,20120127,134500,445.9600000,446.2300000,445.9600000,446.2300000,3200
AAPL2,5,20120127,135000,446.2000000,446.2500000,446.0400000,446.0400000,3309
AAPL2,5,20120127,135500,446.0100000,446.2300000,446.0100000,446.2300000,1000
AAPL2,5,20120127,140000,446.3000000,446.3000000,446.0700000,446.1700000,3069
AAPL2,5,20120127,140500,446.1500000,446.2800000,446.1100000,446.1500000,4426
AAPL2,5,20120127,141000,446.1000000,446.1000000,445.8300000,445.8600000,3070
AAPL2,5,20120127,141500,445.9300000,446.0600000,445.8800000,445.9500000,3420
AAPL2,5,20120127,142000,445.8800000,446.0300000,445.8800000,446.0000000,3200
AAPL2,5,20120127,142500,445.9200000,446.1800000,445.7500000,445.7500000,5791
AAPL2,5,20120127,143000,445.7100000,445.8100000,445.6300000,445.6700000,7630
AAPL2,5,20120127,143500,445.5800000,445.8900000,445.5400000,445.7200000,7421
AAPL2,5,20120127,144000,445.8400000,446.0000000,445.8400000,446.0000000,3677
AAPL2,5,20120127,144500,446.0000000,446.0350000,445.7900000,445.8900000,5485
AAPL2,5,20120127,145000,445.9200000,446.0000000,445.7700000,445.8000000,2288
AAPL2,5,20120127,145500,445.7950000,445.9400000,445.6800000,445.9200000,2635
AAPL2,5,20120127,150000,445.9100000,445.9900000,445.8800000,445.9300000,2100
AAPL2,5,20120127,150500,445.9900000,446.0400000,445.8800000,445.9700000,7541
AAPL2,5,20120127,151000,445.9300000,446.2600000,445.9300000,446.2000000,7768
AAPL2,5,20120127,151500,446.1850000,446.6100000,446.1500000,446.5800000,19098
AAPL2,5,20120127,152000,446.5900000,447.0600000,446.5900000,446.9500000,40912
AAPL2,5,20120127,152500,446.9400000,447.3300000,446.9400000,447.2500000,23665
AAPL2,5,20120127,153000,447.2900000,447.3000000,446.7500000,447.1500000,23296
AAPL2,5,20120127,153500,447.1300000,447.1400000,446.7500000,446.9700000,14544
AAPL2,5,20120127,154000,446.9800000,447.2900000,446.9700000,447.2700000,13103
AAPL2,5,20120127,154500,447.3000000,448.4100000,447.2800000,448.4100000,39656
AAPL2,5,20120127,155000,448.3900000,448.4700000,447.5700000,447.9000000,34012
AAPL2,5,20120127,155500,447.8700000,447.8900000,447.5000000,447.6300000,19920
AAPL2,5,20120127,160000,447.6300000,447.8300000,447.3900000,447.4100000,39389
AAPL2,5,20120130,093000,445.7100000,445.7100000,445.7100000,445.7100000,200
AAPL2,5,20120130,093500,445.9000000,447.1800000,445.4200000,446.4800000,23537
AAPL2,5,20120130,094000,446.3400000,447.0300000,445.7600000,446.8700000,16759
AAPL2,5,20120130,094500,446.8600000,448.6000000,446.8100000,448.1700000,39278
AAPL2,5,20120130,095000,448.2200000,448.3200000,447.2600000,447.3700000,13705
AAPL2,5,20120130,095500,447.3600000,447.6000000,446.7500000,447.4600000,9200
AAPL2,5,20120130,100000,447.5300000,448.2700000,447.3250000,447.8700000,14972
AAPL2,5,20120130,100500,447.8100000,448.4000000,447.5600000,448.2600000,12987
AAPL2,5,20120130,101000,448.4400000,448.5500000,447.5600000,448.4900000,17502
AAPL2,5,20120130,101500,448.4800000,448.5700000,447.5100000,448.5700000,14806
AAPL2,5,20120130,102000,448.6200000,449.7800000,448.5500000,449.5700000,33560
AAPL2,5,20120130,102500,449.5900000,450.4200000,449.5650000,450.4100000,46314
AAPL2,5,20120130,103000,450.4500000,450.7500000,449.6200000,449.6800000,49287
AAPL2,5,20120130,103500,449.6750000,450.3400000,449.5500000,450.0800000,101123
AAPL2,5,20120130,104000,450.0800000,450.4000000,450.0800000,450.3600000,9568
AAPL2,5,20120130,104500,450.5000000,451.3200000,450.4600000,451.3000000,16581
AAPL2,5,20120130,105000,451.3200000,452.5200000,451.3000000,452.2300000,35443
AAPL2,5,20120130,105500,452.1000000,452.4500000,451.8100000,451.8100000,30353
AAPL2,5,20120130,110000,451.8100000,452.8400000,451.5700000,452.7900000,17218
AAPL2,5,20120130,110500,452.8200000,453.3500000,452.4400000,452.4400000,28719
AAPL2,5,20120130,111000,452.6400000,452.7400000,452.3800000,452.4900000,21032
AAPL2,5,20120130,111500,452.3800000,452.7000000,451.6500000,451.7700000,16471
AAPL2,5,20120130,112000,451.8200000,452.5000000,451.8100000,452.4900000,10496
AAPL2,5,20120130,112500,452.5000000,452.5900000,451.9000000,452.3300000,10009
AAPL2,5,20120130,113000,452.2500000,452.4700000,452.1200000,452.1500000,7279
AAPL2,5,20120130,113500,452.1000000,452.4300000,451.8000000,451.8000000,9593
AAPL2,5,20120130,114000,451.8000000,452.1400000,451.8000000,451.9200000,5360
AAPL2,5,20120130,114500,451.7000000,452.1100000,451.7000000,451.8100000,6850
AAPL2,5,20120130,115000,452.0300000,452.2800000,451.9100000,452.2800000,6238
AAPL2,5,20120130,115500,452.3200000,452.3200000,452.1600000,452.2000000,4290
AAPL2,5,20120130,120000,452.1800000,452.2300000,451.7500000,452.0800000,6769
AAPL2,5,20120130,120500,452.1000000,452.2700000,452.0600000,452.1200000,2820
AAPL2,5,20120130,121000,452.1100000,452.5800000,452.1100000,452.5800000,9435
AAPL2,5,20120130,121500,452.6900000,452.9800000,452.6300000,452.8400000,14839
AAPL2,5,20120130,122000,452.9800000,453.4800000,452.9800000,453.2400000,10127
AAPL2,5,20120130,122500,453.1800000,453.2700000,453.0500000,453.1800000,5592
AAPL2,5,20120130,123000,453.2200000,453.3400000,453.1200000,453.2500000,5846
AAPL2,5,20120130,123500,453.2500000,453.3100000,452.6600000,452.8200000,11112
AAPL2,5,20120130,124000,452.7700000,452.8700000,452.5400000,452.5400000,5921
AAPL2,5,20120130,124500,452.5800000,452.9100000,452.4500000,452.4600000,5900
AAPL2,5,20120130,125000,452.4200000,452.4200000,452.1800000,452.2600000,12134
AAPL2,5,20120130,125500,452.2900000,452.5000000,452.2350000,452.5000000,8191
AAPL2,5,20120130,130000,452.5900000,452.8700000,452.4850000,452.7300000,5158
AAPL2,5,20120130,130500,452.6600000,452.9600000,452.6000000,452.8500000,5878
AAPL2,5,20120130,131000,452.9300000,453.0700000,452.5900000,452.5900000,3700
AAPL2,5,20120130,131500,452.2700000,452.6900000,452.1600000,452.6000000,3730
AAPL2,5,20120130,132000,452.4300000,452.5500000,452.3000000,452.5100000,2800
AAPL2,5,20120130,132500,452.5900000,453.1500000,452.5200000,453.0900000,11126
AAPL2,5,20120130,133000,453.0200000,453.4000000,452.9600000,453.4000000,7890
AAPL2,5,20120130,133500,453.3600000,453.5000000,453.2800000,453.4500000,5991
AAPL2,5,20120130,134000,453.3400000,453.8900000,453.3400000,453.7000000,18775
AAPL2,5,20120130,134500,453.7000000,453.7200000,453.5000000,453.5300000,8500
AAPL2,5,20120130,135000,453.5800000,453.8300000,453.3200000,453.4600000,7603
AAPL2,5,20120130,135500,453.4000000,453.5100000,452.9300000,452.9400000,4462
AAPL2,5,20120130,140000,452.9100000,453.0700000,452.7100000,453.0600000,3080
AAPL2,5,20120130,140500,453.0300000,453.6000000,452.9100000,452.9500000,13111
AAPL2,5,20120130,141000,453.0100000,453.4100000,452.9800000,453.4100000,3500
AAPL2,5,20120130,141500,453.4200000,453.6100000,453.2800000,453.3400000,15498
AAPL2,5,20120130,142000,453.4000000,453.4400000,453.2600000,453.3500000,5965
AAPL2,5,20120130,142500,453.3800000,453.6000000,452.8800000,452.8800000,10278
AAPL2,5,20120130,143000,452.8800000,453.3200000,452.7900000,453.1300000,4395
AAPL2,5,20120130,143500,453.1200000,453.1500000,453.0300000,453.1200000,2794
AAPL2,5,20120130,144000,453.1700000,453.2700000,453.1300000,453.2500000,6485
AAPL2,5,20120130,144500,453.2100000,453.4900000,453.2100000,453.4900000,3900
AAPL2,5,20120130,145000,453.5100000,453.5300000,453.2000000,453.2400000,8164
AAPL2,5,20120130,145500,453.2700000,453.4200000,453.2700000,453.3800000,10498
AAPL2,5,20120130,150000,453.3700000,453.4400000,453.2500000,453.3700000,4440
AAPL2,5,20120130,150500,453.3000000,453.3300000,453.0000000,453.1700000,13637
AAPL2,5,20120130,151000,453.1700000,453.2000000,452.7100000,452.7100000,12638
AAPL2,5,20120130,151500,452.7300000,453.1100000,452.7200000,453.0600000,8788
AAPL2,5,20120130,152000,453.0300000,453.1100000,452.9800000,453.0500000,6602
AAPL2,5,20120130,152500,453.0200000,453.0800000,452.7000000,452.9500000,9992
AAPL2,5,20120130,153000,453.0300000,453.3500000,452.9100000,453.3500000,10491
AAPL2,5,20120130,153500,453.3300000,453.3500000,452.8700000,452.8700000,6659
AAPL2,5,20120130,154000,452.9000000,452.9000000,451.8500000,451.9400000,18185
AAPL2,5,20120130,154500,452.0000000,452.5400000,452.0000000,452.4600000,18350
AAPL2,5,20120130,155000,452.4600000,452.5700000,452.2100000,452.5700000,10882
AAPL2,5,20120130,155500,452.5700000,452.9500000,452.5300000,452.8900000,14197
AAPL2,5,20120130,160000,452.8700000,453.0000000,452.6400000,453.0000000,20473
AAPL2,5,20120131,093500,455.7400000,456.4500000,455.2000000,456.4200000,34086
AAPL2,5,20120131,094000,456.3850000,457.5400000,456.3600000,457.3200000,31788
AAPL2,5,20120131,094500,457.2700000,457.4200000,456.0300000,456.7100000,33195
AAPL2,5,20120131,095000,456.6400000,457.4400000,456.4300000,457.1400000,38182
AAPL2,5,20120131,095500,457.2000000,457.2000000,456.8100000,456.9900000,9205
AAPL2,5,20120131,100000,456.9100000,457.6000000,456.5600000,457.4300000,23396
AAPL2,5,20120131,100500,457.3000000,457.7200000,456.6700000,457.3200000,40250
AAPL2,5,20120131,101000,457.4600000,457.4600000,456.5200000,457.0500000,19592
AAPL2,5,20120131,101500,457.0300000,457.5700000,456.9900000,457.4000000,18215
AAPL2,5,20120131,102000,457.4300000,458.0000000,457.3300000,457.7400000,26461
AAPL2,5,20120131,102500,457.7100000,457.7600000,457.4200000,457.7600000,11289
