<TICKER>,<PER 5 min>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL,5,20120119,174500,185.6000000,185.8500000,185.5000000,185.8100000,448280
AAPL,5,20120119,175000,185.7500000,185.9300000,185.7100000,185.9000000,352200
AAPL,5,20120119,175500,185.9000000,185.9400000,185.5500000,185.7200000,674870
AAPL,5,20120119,180000,185.7200000,185.8200000,185.5600000,185.6800000,327500
AAPL,5,20120119,180500,185.6500000,185.8000000,185.6000000,185.7900000,152090
AAPL,5,20120119,181000,185.7300000,185.9500000,185.7100000,185.8100000,447090
AAPL,5,20120119,181500,185.8100000,185.9400000,185.6400000,185.7000000,308090
AAPL,5,20120119,182000,185.6800000,185.7300000,185.4100000,185.6600000,551480
AAPL,5,20120119,182500,185.7400000,185.8000000,185.6000000,185.7200000,234510
AAPL,5,20120119,183000,185.7200000,185.8900000,185.6200000,185.8900000,312040
AAPL,5,20120119,183500,185.8800000,186.0300000,185.7300000,185.8100000,926540
AAPL,5,20120119,184000,185.8500000,186.0100000,185.4300000,185.5500000,2571710
AAPL,5,20120119,184500,185.5400000,185.8000000,185.3400000,185.5000000,1748960
AAPL,5,20120120,100500,186.0500000,186.2000000,185.5700000,185.8400000,872010
AAPL,5,20120120,101000,185.8300000,186.0400000,185.8200000,185.9000000,827980
AAPL,5,20120120,101500,185.9000000,186.0000000,185.4700000,185.9000000,892380
AAPL,5,20120120,102000,185.9700000,186.0000000,185.7000000,185.7000000,480200
AAPL,5,20120120,102500,185.7000000,185.8900000,185.5800000,185.7100000,260480
AAPL,5,20120120,103000,185.7500000,185.7700000,185.5900000,185.6000000,182250
AAPL,5,20120120,103500,185.6000000,185.8100000,185.5500000,185.8000000,470620
AAPL,5,20120120,104000,185.8000000,185.8900000,185.7000000,185.8000000,152900
AAPL,5,20120120,104500,185.7500000,185.9000000,185.7500000,185.8900000,89960
AAPL,5,20120120,105000,185.8400000,185.8700000,185.6000000,185.7600000,203430
AAPL,5,20120120,105500,185.7600000,185.9000000,185.6400000,185.6700000,92270
AAPL,5,20120120,110000,185.6700000,185.8000000,185.6700000,185.6700000,66820
AAPL,5,20120120,110500,185.6600000,185.6700000,185.2700000,185.3500000,452250
AAPL,5,20120120,111000,185.3700000,185.4800000,185.2700000,185.4000000,170880
AAPL,5,20120120,111500,185.4100000,185.4600000,185.3200000,185.3300000,147180
AAPL,5,20120120,112000,185.3300000,185.4500000,185.3000000,185.3600000,79710
AAPL,5,20120120,112500,185.3400000,185.4500000,185.3400000,185.4100000,61510
AAPL,5,20120120,113000,185.4000000,185.7700000,185.3600000,185.7400000,615210
AAPL,5,20120120,113500,185.7100000,186.0000000,185.7000000,185.9400000,403650
AAPL,5,20120120,114000,185.9400000,185.9700000,185.7300000,185.8500000,104900
AAPL,5,20120120,114500,185.8500000,185.8500000,185.5700000,185.6500000,164120
AAPL,5,20120120,115000,185.6100000,185.7700000,185.6000000,185.6100000,58430
AAPL,5,20120120,115500,185.6100000,185.7100000,185.6000000,185.6100000,126580
AAPL,5,20120120,120000,185.6300000,185.7400000,185.6000000,185.6500000,105610
AAPL,5,20120120,120500,185.6100000,185.8000000,185.4500000,185.8000000,204860
AAPL,5,20120120,121000,185.8200000,186.2000000,185.7900000,186.0500000,1425470
AAPL,5,20120120,121500,186.0500000,186.3800000,185.8000000,186.0100000,1301630
AAPL,5,20120120,122000,186.0100000,186.2000000,185.9500000,186.1200000,440050
AAPL,5,20120120,122500,186.1100000,186.6800000,186.1000000,186.5900000,1309630
AAPL,5,20120120,123000,186.5900000,186.6500000,186.0000000,186.0000000,634330
AAPL,5,20120120,123500,186.0100000,186.0800000,185.4000000,185.6200000,1606370
AAPL,5,20120120,124000,185.6100000,186.0900000,185.6000000,185.9200000,1212640
AAPL,5,20120120,124500,185.9300000,186.3900000,185.9200000,186.2000000,775940
AAPL,5,20120120,125000,186.2000000,186.4200000,186.1300000,186.3100000,602780
AAPL,5,20120120,125500,186.3100000,186.4100000,186.2100000,186.3200000,435210
AAPL,5,20120120,130000,186.3200000,186.3900000,186.0900000,186.2000000,408060
AAPL,5,20120120,130500,186.2000000,186.4500000,186.0900000,186.3700000,625290
AAPL,5,20120120,131000,186.3800000,186.6500000,186.3400000,186.6500000,806030
AAPL,5,20120120,131500,186.6500000,186.6500000,186.4500000,186.4900000,435890
AAPL,5,20120120,132000,186.5000000,186.5300000,186.3100000,186.3100000,449090
AAPL,5,20120120,132500,186.3500000,186.5000000,186.3300000,186.4500000,383840
AAPL,5,20120120,133000,186.4600000,186.5400000,186.2800000,186.3100000,328250
AAPL,5,20120120,133500,186.3900000,186.4900000,186.2500000,186.3700000,406820
AAPL,5,20120120,134000,186.2900000,186.3900000,186.2000000,186.2100000,207660
AAPL,5,20120120,134500,186.2400000,186.3600000,186.1000000,186.2300000,130870
AAPL,5,20120120,135000,186.2300000,186.2900000,185.9800000,186.1000000,433830
AAPL,5,20120120,135500,186.1000000,186.3000000,186.0200000,186.2200000,104390
AAPL,5,20120120,140000,186.1700000,186.4000000,186.1300000,186.3100000,108430
AAPL,5,20120120,140500,186.3100000,186.3600000,186.1600000,186.3000000,67030
AAPL,5,20120120,141000,186.3500000,186.3900000,186.1000000,186.1700000,272640
AAPL,5,20120120,141500,186.1600000,186.5300000,186.1200000,186.5300000,269350
AAPL,5,20120120,142000,186.4900000,186.6500000,186.3800000,186.4300000,317390
AAPL,5,20120120,142500,186.4200000,186.5400000,186.3100000,186.4400000,64750
AAPL,5,20120120,143000,186.4800000,186.5600000,186.4100000,186.5300000,95830
AAPL,5,20120120,143500,186.5500000,186.6000000,186.5000000,186.5200000,91980
AAPL,5,20120120,144000,186.5200000,186.5900000,186.4000000,186.4000000,77930
AAPL,5,20120120,144500,186.4000000,186.5000000,186.3900000,186.4300000,25460
AAPL,5,20120120,145000,186.4100000,186.5000000,186.4100000,186.4300000,26500
AAPL,5,20120120,145500,186.4300000,186.5000000,186.2200000,186.2500000,143550
AAPL,5,20120120,150000,186.2300000,186.2300000,185.6200000,185.8500000,709910
AAPL,5,20120120,150500,185.8500000,186.0500000,185.6600000,186.0000000,602640
AAPL,5,20120120,151000,186.0000000,186.0900000,185.7700000,185.8800000,311450
AAPL,5,20120120,151500,185.8500000,186.0700000,185.8200000,185.9500000,239500
AAPL,5,20120120,152000,185.9500000,186.1000000,185.8500000,185.8700000,206060
AAPL,5,20120120,152500,185.8500000,185.9900000,185.8300000,185.8500000,118390
AAPL,5,20120120,153000,185.8600000,186.0700000,185.8600000,186.0100000,273090
AAPL,5,20120120,153500,186.0100000,186.3000000,185.9300000,186.1300000,285660
AAPL,5,20120120,154000,186.1300000,186.2400000,186.0000000,186.0000000,96160
AAPL,5,20120120,154500,185.9700000,186.0800000,185.7800000,185.7900000,230710
AAPL,5,20120120,155000,185.8300000,186.0700000,185.7800000,186.0400000,213470
AAPL,5,20120120,155500,186.0000000,186.1100000,185.8500000,185.8500000,343300
AAPL,5,20120120,160000,185.8400000,186.1000000,185.8400000,185.9800000,112320
AAPL,5,20120120,160500,185.9700000,186.3000000,185.7700000,186.1600000,395970
AAPL,5,20120120,161000,186.1100000,186.2400000,186.0200000,186.1900000,73990
AAPL,5,20120120,161500,186.1800000,186.2300000,186.0700000,186.1700000,112780
AAPL,5,20120120,162000,186.1100000,186.1700000,186.0000000,186.0400000,117820
AAPL,5,20120120,162500,186.0100000,186.0600000,185.8200000,185.8200000,204900
AAPL,5,20120120,163000,185.8200000,185.8600000,185.7100000,185.8000000,159620
AAPL,5,20120120,163500,185.8400000,185.8500000,185.0900000,185.2900000,1445560
AAPL,5,20120120,164000,185.2900000,185.5800000,185.2700000,185.5700000,315400
AAPL,5,20120120,164500,185.5700000,185.7800000,185.5000000,185.5500000,602930
AAPL,5,20120120,165000,185.5500000,185.6400000,185.4100000,185.5400000,442580
AAPL,5,20120120,165500,185.5100000,185.6800000,185.4300000,185.4300000,236750
AAPL,5,20120120,170000,185.4500000,185.5900000,185.4000000,185.4500000,537570
AAPL,5,20120120,170500,185.4500000,185.5200000,184.8000000,184.9500000,2046440
AAPL,5,20120120,171000,184.9000000,184.9500000,184.4300000,184.5900000,929810
AAPL,5,20120120,171500,184.5900000,184.7300000,184.5100000,184.7000000,943420
AAPL,5,20120120,172000,184.7000000,184.7000000,184.3400000,184.5300000,776790
AAPL,5,20120120,172500,184.5100000,184.5600000,184.2500000,184.2600000,411340
AAPL,5,20120120,173000,184.3300000,184.4600000,183.6200000,183.7600000,1413280
AAPL,5,20120120,173500,183.6900000,183.9600000,183.6700000,183.8200000,559790
AAPL,5,20120120,174000,183.8000000,183.8000000,183.2900000,183.6700000,810380
AAPL,5,20120120,174500,183.6700000,183.7900000,183.5700000,183.7500000,502420
AAPL,5,20120120,175000,183.7700000,183.7900000,183.6500000,183.7000000,144440
AAPL,5,20120120,175500,183.7000000,183.7400000,183.5300000,183.6200000,1106790
AAPL,5,20120120,180000,183.6200000,183.6400000,183.2200000,183.3000000,514150
AAPL,5,20120120,180500,183.3000000,183.6700000,183.2600000,183.5400000,572060
AAPL,5,20120120,181000,183.5400000,183.8000000,183.4600000,183.7500000,451520
AAPL,5,20120120,181500,183.7500000,183.8900000,183.7100000,183.7500000,293230
AAPL,5,20120120,182000,183.7600000,183.8000000,183.7000000,183.8000000,126570
AAPL,5,20120120,182500,183.8000000,183.8300000,183.4500000,183.4700000,296300
AAPL,5,20120120,183000,183.4900000,183.9000000,183.4900000,183.8900000,590980
AAPL,5,20120120,183500,183.9000000,183.9000000,183.5300000,183.6700000,310310
AAPL,5,20120120,184000,183.6800000,183.7900000,183.0900000,183.3500000,1338870
AAPL,5,20120120,184500,183.3500000,184.5000000,183.0500000,183.4800000,2088140
AAPL,5,20120123,100500,183.4000000,183.4800000,182.4700000,183.2000000,754780
AAPL,5,20120123,101000,183.1600000,183.3500000,182.9100000,183.0700000,450260
AAPL,5,20120123,101500,183.0100000,183.1000000,182.9600000,183.0000000,731260
AAPL,5,20120123,102000,183.0000000,183.0400000,182.7500000,182.7900000,249200
AAPL,5,20120123,102500,182.7700000,182.7900000,182.6000000,182.7200000,221250
AAPL,5,20120123,103000,182.7300000,182.8900000,182.7000000,182.7500000,253980
AAPL,5,20120123,103500,182.7500000,182.8900000,182.6700000,182.7000000,164290
AAPL,5,20120123,104000,182.7000000,182.9000000,182.6300000,182.7500000,580350
AAPL,5,20120123,104500,182.7500000,182.9200000,182.7000000,182.7200000,358540
AAPL,5,20120123,105000,182.7200000,182.7700000,182.5900000,182.6800000,135600
AAPL,5,20120123,105500,182.6100000,182.7700000,182.6000000,182.7500000,243090
AAPL,5,20120123,110000,182.7500000,182.9100000,182.7000000,182.8000000,315340
AAPL,5,20120123,110500,182.8000000,182.8000000,182.6100000,182.6400000,162350
AAPL,5,20120123,111000,182.6400000,182.6700000,182.2800000,182.3800000,651210
AAPL,5,20120123,111500,182.3800000,182.6600000,182.3800000,182.6500000,176700
AAPL,5,20120123,112000,182.6400000,182.8700000,182.5200000,182.6500000,176370
AAPL,5,20120123,112500,182.7000000,182.7000000,182.5700000,182.6300000,66570
AAPL,5,20120123,113000,182.6000000,182.6300000,182.4300000,182.5500000,93640
AAPL,5,20120123,113500,182.5500000,182.6800000,182.5000000,182.5500000,52120
AAPL,5,20120123,114000,182.5000000,182.6000000,182.4500000,182.5900000,56450
AAPL,5,20120123,114500,182.5900000,182.6900000,182.5100000,182.6900000,139250
AAPL,5,20120123,115000,182.6900000,182.7000000,182.5600000,182.6300000,51520
AAPL,5,20120123,115500,182.6400000,182.7000000,182.5300000,182.6600000,39980
AAPL,5,20120123,120000,182.6500000,182.7000000,182.6300000,182.6500000,116510
AAPL,5,20120123,120500,182.6500000,182.6900000,182.4200000,182.4900000,218880
AAPL,5,20120123,121000,182.4900000,183.2300000,182.4600000,182.8000000,1290820
AAPL,5,20120123,121500,182.8000000,183.2700000,182.7500000,183.0800000,1139420
AAPL,5,20120123,122000,183.0400000,183.1500000,182.8100000,182.9800000,628070
AAPL,5,20120123,122500,182.9300000,183.0300000,182.3200000,182.4100000,1122070
AAPL,5,20120123,123000,182.4100000,182.6800000,182.2800000,182.6500000,619210
AAPL,5,20120123,123500,182.6500000,183.0300000,182.6000000,182.6800000,476180
AAPL,5,20120123,124000,182.6500000,182.8200000,182.5100000,182.5100000,181300
AAPL,5,20120123,124500,182.5100000,182.6000000,182.4600000,182.6000000,162910
AAPL,5,20120123,125000,182.6000000,182.6000000,182.4600000,182.4600000,116030
AAPL,5,20120123,125500,182.4800000,182.5400000,182.3500000,182.5100000,279120
AAPL,5,20120123,130000,182.5100000,182.5400000,181.8700000,182.0500000,1253450
AAPL,5,20120123,130500,182.0500000,182.1500000,181.2900000,181.3000000,1419300
AAPL,5,20120123,131000,181.3100000,181.4600000,180.7700000,181.0800000,1810480
AAPL,5,20120123,131500,181.0500000,181.3500000,180.9800000,181.3100000,802810
AAPL,5,20120123,132000,181.3000000,181.3500000,181.0000000,181.0400000,474850
AAPL,5,20120123,132500,181.0100000,181.2900000,181.0000000,181.2500000,234050
AAPL,5,20120123,133000,181.2400000,181.3900000,181.1600000,181.2900000,333630
AAPL,5,20120123,133500,181.2900000,181.3600000,180.9500000,181.0900000,452500
AAPL,5,20120123,134000,181.0900000,181.1400000,180.9000000,180.9100000,354840
AAPL,5,20120123,134500,180.9500000,181.2700000,180.9500000,181.1800000,348690
AAPL,5,20120123,135000,181.1900000,181.3900000,181.1000000,181.3500000,289620
AAPL,5,20120123,135500,181.3800000,181.5400000,181.3500000,181.4800000,263930
AAPL,5,20120123,140000,181.4800000,181.5500000,181.4000000,181.4800000,100350
AAPL,5,20120123,140500,181.4800000,181.6700000,181.4700000,181.6700000,148700
AAPL,5,20120123,141000,181.6200000,181.6800000,181.4100000,181.4900000,96510
AAPL,5,20120123,141500,181.5000000,181.5000000,181.1700000,181.2200000,301360
AAPL,5,20120123,142000,181.2500000,181.4300000,181.0200000,181.4000000,426410
AAPL,5,20120123,142500,181.4000000,181.5000000,181.2400000,181.5000000,207380
AAPL,5,20120123,143000,181.4900000,181.5000000,181.3000000,181.3200000,124810
AAPL,5,20120123,143500,181.3700000,181.6000000,181.3000000,181.4700000,277520
AAPL,5,20120123,144000,181.4600000,181.4600000,181.0100000,181.1800000,681940
AAPL,5,20120123,144500,181.1800000,181.8200000,181.1800000,181.7900000,1015970
AAPL,5,20120123,145000,181.8000000,181.9700000,181.6200000,181.9700000,463410
AAPL,5,20120123,145500,181.9600000,182.3500000,181.8100000,181.9200000,1268850
AAPL,5,20120123,150000,182.0100000,182.1400000,181.9000000,181.9100000,474870
AAPL,5,20120123,150500,181.9800000,182.1800000,181.9200000,182.1800000,499430
AAPL,5,20120123,151000,182.1300000,182.3500000,182.1000000,182.3500000,519460
AAPL,5,20120123,151500,182.3500000,182.5000000,182.3400000,182.5000000,620780
AAPL,5,20120123,152000,182.5000000,182.6000000,182.4300000,182.4800000,400400
AAPL,5,20120123,152500,182.4800000,182.5900000,182.4100000,182.4900000,424950
AAPL,5,20120123,153000,182.5000000,182.6600000,182.4300000,182.5000000,479090
AAPL,5,20120123,153500,182.5000000,182.6900000,182.4500000,182.4700000,338600
AAPL,5,20120123,154000,182.5000000,182.5400000,182.4000000,182.5000000,191590
AAPL,5,20120123,154500,182.4500000,182.5000000,182.3100000,182.4500000,132700
AAPL,5,20120123,155000,182.4500000,182.5700000,182.4500000,182.5100000,243170
AAPL,5,20120123,155500,182.5300000,182.7300000,182.4700000,182.5000000,461630
AAPL,5,20120123,160000,182.4700000,182.5000000,182.0800000,182.3300000,243020
AAPL,5,20120123,160500,182.3300000,182.5000000,182.3100000,182.4700000,222760
AAPL,5,20120123,161000,182.4700000,182.5300000,182.4300000,182.4300000,151510
AAPL,5,20120123,161500,182.4400000,182.6000000,182.3700000,182.5800000,284400
AAPL,5,20120123,162000,182.5900000,182.7000000,182.5600000,182.6400000,223200
AAPL,5,20120123,162500,182.6400000,182.7000000,182.6100000,182.6500000,398000
AAPL,5,20120123,163000,182.6300000,182.7000000,182.6300000,182.7000000,182300
AAPL,5,20120123,163500,182.6900000,182.7000000,182.5500000,182.5500000,330690
AAPL,5,20120123,164000,182.5600000,182.7500000,182.5600000,182.7400000,270130
AAPL,5,20120123,164500,182.7400000,183.0800000,182.6600000,182.9000000,561600
AAPL,5,20120123,165000,182.9000000,183.9200000,182.8900000,183.8800000,1433690
AAPL,5,20120123,165500,183.8800000,183.9000000,183.5200000,183.6300000,531610
AAPL,5,20120123,170000,183.6300000,183.7800000,183.5300000,183.7000000,215880
AAPL,5,20120123,170500,183.6900000,184.3700000,183.6000000,184.2700000,1558950
AAPL,5,20120123,171000,184.2600000,184.4200000,184.1700000,184.4100000,678360
AAPL,5,20120123,171500,184.4200000,184.6400000,184.3200000,184.6400000,1123540
AAPL,5,20120123,172000,184.5900000,184.8300000,184.3600000,184.4200000,929740
AAPL,5,20120123,172500,184.4200000,184.5000000,184.0800000,184.1000000,397720
AAPL,5,20120123,173000,184.1000000,184.2000000,184.0500000,184.0500000,688360
AAPL,5,20120123,173500,184.0500000,184.0700000,183.9600000,184.0000000,428510
AAPL,5,20120123,174000,184.0300000,184.0700000,183.9400000,183.9600000,263670
AAPL,5,20120123,174500,183.9600000,184.0800000,183.7300000,183.8100000,435850
AAPL,5,20120123,175000,183.8300000,183.9200000,183.7500000,183.8200000,543690
AAPL,5,20120123,175500,183.8700000,184.0900000,183.8000000,184.0600000,79190
AAPL,5,20120123,180000,184.0300000,184.0800000,183.7500000,183.9000000,233520
AAPL,5,20120123,180500,183.8800000,183.9800000,183.8200000,183.8600000,86730
AAPL,5,20120123,181000,183.8800000,184.1000000,183.8200000,183.9500000,333530
AAPL,5,20120123,181500,183.9600000,184.1100000,183.9100000,184.0500000,135380
AAPL,5,20120123,182000,184.0000000,184.1300000,184.0000000,184.0900000,151880
AAPL,5,20120123,182500,184.0900000,184.1000000,183.9900000,184.0700000,200510
AAPL,5,20120123,183000,184.0600000,184.0800000,183.8800000,183.9900000,530270
AAPL,5,20120123,183500,183.9900000,184.3300000,183.8800000,184.3000000,569570
AAPL,5,20120123,184000,184.2900000,184.3500000,183.8300000,184.0200000,517700
AAPL,5,20120123,184500,184.0100000,184.5000000,183.9300000,184.3400000,1727800
AAPL,5,20120124,100500,183.7000000,183.7300000,183.1100000,183.3600000,491740
AAPL,5,20120124,101000,183.3600000,183.4100000,183.1300000,183.3300000,508000
AAPL,5,20120124,101500,183.3300000,183.7300000,183.3000000,183.6700000,282830
AAPL,5,20120124,102000,183.6600000,183.6700000,183.3800000,183.4300000,357240
AAPL,5,20120124,102500,183.4200000,183.6800000,183.4100000,183.6100000,486280
AAPL,5,20120124,103000,183.6800000,183.9400000,183.6800000,183.8800000,406530
AAPL,5,20120124,103500,183.8900000,183.9700000,183.7000000,183.8000000,329710
AAPL,5,20120124,104000,183.7800000,183.8000000,183.5000000,183.5000000,144360
AAPL,5,20120124,104500,183.5000000,183.5800000,183.3000000,183.5000000,221180
AAPL,5,20120124,105000,183.4500000,183.6400000,183.4500000,183.6400000,171040
AAPL,5,20120124,105500,183.6400000,183.9300000,183.6400000,183.8600000,93670
AAPL,5,20120124,110000,183.8600000,183.8600000,183.6400000,183.6500000,96850
AAPL,5,20120124,110500,183.6500000,183.7000000,183.2300000,183.2500000,232270
AAPL,5,20120124,111000,183.2500000,183.4400000,183.2200000,183.2600000,146180
AAPL,5,20120124,111500,183.2200000,183.2200000,182.8600000,183.0200000,606320
AAPL,5,20120124,112000,183.0500000,183.3100000,182.8000000,182.8000000,322450
AAPL,5,20120124,112500,182.8000000,183.1000000,182.5600000,183.1000000,428760
AAPL,5,20120124,113000,183.1200000,183.3700000,183.0700000,183.1900000,307530
AAPL,5,20120124,113500,183.1900000,183.2800000,183.0700000,183.1000000,80940
AAPL,5,20120124,114000,183.1600000,183.2900000,183.1000000,183.1000000,58810
AAPL,5,20120124,114500,183.1500000,183.3400000,183.0900000,183.2900000,61420
AAPL,5,20120124,115000,183.2800000,183.2800000,183.0100000,183.0900000,64230
AAPL,5,20120124,115500,183.0800000,183.1800000,182.7200000,183.0100000,469640
AAPL,5,20120124,120000,183.0000000,183.2500000,183.0000000,183.0400000,79870
AAPL,5,20120124,120500,183.0400000,183.0800000,182.6200000,182.8700000,299090
AAPL,5,20120124,121000,182.8700000,183.2700000,182.7400000,183.1000000,320970
AAPL,5,20120124,121500,183.0500000,183.5700000,182.8500000,183.5000000,601630
AAPL,5,20120124,122000,183.5200000,183.8900000,183.5200000,183.7000000,764040
AAPL,5,20120124,122500,183.6600000,183.7500000,183.2700000,183.4000000,233720
AAPL,5,20120124,123000,183.4000000,183.5000000,183.2100000,183.4500000,475250
AAPL,5,20120124,123500,183.4500000,183.6700000,183.4500000,183.5200000,241290
AAPL,5,20120124,124000,183.5200000,183.6900000,183.3700000,183.5100000,257660
AAPL,5,20120124,124500,183.5500000,183.5800000,182.6200000,182.7800000,1417930
AAPL,5,20120124,125000,182.7900000,183.2700000,182.6700000,183.2200000,502340
AAPL,5,20120124,125500,183.1800000,183.4800000,183.0400000,183.3500000,429100
AAPL,5,20120124,130000,183.3500000,183.6400000,183.3400000,183.5000000,608330
AAPL,5,20120124,130500,183.5000000,183.7000000,183.4300000,183.7000000,291450
AAPL,5,20120124,131000,183.7000000,183.8800000,183.5500000,183.6100000,617840
AAPL,5,20120124,131500,183.6000000,183.7900000,183.5000000,183.5000000,237060
AAPL,5,20120124,132000,183.5000000,183.7200000,183.2900000,183.4000000,167420
AAPL,5,20120124,132500,183.4000000,183.8000000,183.3300000,183.6500000,888540
AAPL,5,20120124,133000,183.6500000,183.6900000,183.5000000,183.5400000,118230
AAPL,5,20120124,133500,183.5400000,183.6900000,183.4500000,183.5000000,59210
AAPL,5,20120124,134000,183.5200000,183.5800000,183.4400000,183.4500000,129830
AAPL,5,20120124,134500,183.4500000,183.6000000,183.3900000,183.5000000,242880
AAPL,5,20120124,135000,183.4700000,183.5000000,182.9700000,183.1100000,364410
AAPL,5,20120124,135500,183.1200000,183.3000000,183.0000000,183.3000000,152320
AAPL,5,20120124,140000,183.2600000,183.3400000,183.1400000,183.1400000,60810
AAPL,5,20120124,140500,183.1400000,183.4000000,183.1000000,183.4000000,165660
AAPL,5,20120124,141000,183.4000000,183.5000000,183.2500000,183.4900000,185840
AAPL,5,20120124,141500,183.4900000,183.5000000,183.3300000,183.3500000,129560
AAPL,5,20120124,142000,183.3600000,183.5700000,183.2500000,183.5000000,110440
AAPL,5,20120124,142500,183.5000000,183.5400000,183.3500000,183.4800000,59970
AAPL,5,20120124,143000,183.4800000,183.5400000,183.3500000,183.4400000,192600
AAPL,5,20120124,143500,183.3600000,183.4900000,183.3000000,183.3800000,72380
AAPL,5,20120124,144000,183.3900000,183.4400000,183.0800000,183.2000000,445930
AAPL,5,20120124,144500,183.2700000,183.4800000,183.1900000,183.4400000,193750
AAPL,5,20120124,145000,183.4000000,183.4600000,183.1500000,183.2200000,222860
AAPL,5,20120124,145500,183.1900000,183.4900000,183.1700000,183.2900000,142460
AAPL,5,20120124,150000,183.2900000,183.4100000,183.0500000,183.3300000,268280
AAPL,5,20120124,150500,183.3300000,183.3400000,183.0500000,183.1100000,283650
AAPL,5,20120124,151000,183.1100000,183.1100000,182.8200000,182.9000000,472810
AAPL,5,20120124,151500,182.9000000,183.1700000,182.8500000,183.0700000,183110
AAPL,5,20120124,152000,183.0300000,183.1200000,182.5600000,182.6400000,580810
AAPL,5,20120124,152500,182.6300000,182.9000000,182.2500000,182.4100000,667010
AAPL,5,20120124,153000,182.4000000,182.4000000,182.0200000,182.1700000,961090
AAPL,5,20120124,153500,182.1600000,182.3200000,181.9700000,182.3000000,557500
AAPL,5,20120124,154000,182.3000000,182.7600000,182.3000000,182.5900000,395280
AAPL,5,20120124,154500,182.5900000,182.6600000,182.5000000,182.5500000,105060
AAPL,5,20120124,155000,182.5600000,182.7600000,182.5600000,182.6300000,342010
AAPL,5,20120124,155500,182.6800000,182.7000000,182.5500000,182.5500000,93500
AAPL,5,20120124,160000,182.5900000,183.0000000,182.5700000,182.7700000,453910
AAPL,5,20120124,160500,182.7700000,183.2000000,182.6500000,183.2000000,448310
AAPL,5,20120124,161000,183.2000000,183.3000000,182.9200000,182.9500000,296140
AAPL,5,20120124,161500,183.0000000,183.5000000,182.6400000,183.5000000,553710
AAPL,5,20120124,162000,183.4600000,183.7500000,183.3600000,183.4000000,810070
AAPL,5,20120124,162500,183.4000000,183.5900000,183.3600000,183.4600000,295650
AAPL,5,20120124,163000,183.3800000,183.5500000,183.3700000,183.4500000,142590
AAPL,5,20120124,163500,183.4500000,183.6100000,183.3700000,183.4000000,280960
AAPL,5,20120124,164000,183.4000000,183.4100000,183.3000000,183.3100000,176860
AAPL,5,20120124,164500,183.3100000,183.4900000,183.3000000,183.3600000,92610
AAPL,5,20120124,165000,183.3700000,183.4200000,183.3100000,183.3500000,112340
AAPL,5,20120124,165500,183.4000000,183.4600000,183.2500000,183.2500000,139560
AAPL,5,20120124,170000,183.2500000,183.4000000,183.1300000,183.4000000,194030
AAPL,5,20120124,170500,183.3900000,183.7500000,183.3500000,183.7000000,252930
AAPL,5,20120124,171000,183.7300000,184.0400000,183.6600000,183.7600000,844810
AAPL,5,20120124,171500,183.7600000,183.8800000,183.5500000,183.6300000,214540
AAPL,5,20120124,172000,183.5900000,183.9900000,183.5000000,183.8600000,221770
AAPL,5,20120124,172500,183.9000000,184.3300000,183.7700000,184.2700000,710600
AAPL,5,20120124,173000,184.2700000,184.2700000,183.9100000,183.9700000,241820
AAPL,5,20120124,173500,183.9900000,184.0800000,183.4600000,183.4600000,605590
AAPL,5,20120124,174000,183.4600000,183.7800000,183.4000000,183.7000000,160760
AAPL,5,20120124,174500,183.6500000,183.7300000,183.5000000,183.7300000,126800
AAPL,5,20120124,175000,183.6600000,183.8000000,183.5100000,183.7500000,315440
AAPL,5,20120124,175500,183.7500000,183.9300000,183.6700000,183.7400000,168870
AAPL,5,20120124,180000,183.8000000,184.0000000,183.6700000,183.9000000,220750
AAPL,5,20120124,180500,183.9700000,184.3000000,183.9000000,184.1000000,648400
AAPL,5,20120124,181000,184.1000000,184.3900000,184.0000000,184.3400000,618920
AAPL,5,20120124,181500,184.3400000,184.5000000,183.9900000,184.0000000,958560
AAPL,5,20120124,182000,184.0000000,184.4900000,183.9900000,184.4200000,711230
AAPL,5,20120124,182500,184.4300000,184.4700000,184.0000000,184.1500000,436030
AAPL,5,20120124,183000,184.1500000,184.2100000,183.8100000,183.9600000,427810
AAPL,5,20120124,183500,183.9600000,184.1300000,183.9300000,184.0600000,329190
AAPL,5,20120124,184000,184.0700000,184.1500000,183.6400000,183.6500000,609840
AAPL,5,20120124,184500,183.6500000,183.7000000,182.8500000,183.2800000,2038200
AAPL,5,20120125,100500,184.4000000,184.9700000,184.3600000,184.6000000,846310
AAPL,5,20120125,101000,184.6000000,184.8500000,184.5300000,184.7000000,654290
AAPL,5,20120125,101500,184.6700000,184.8300000,184.6000000,184.7000000,422860
AAPL,5,20120125,102000,184.7000000,185.1000000,184.6800000,185.0100000,1003860
AAPL,5,20120125,102500,185.0400000,185.3100000,184.8600000,185.1700000,1038220
AAPL,5,20120125,103000,185.1200000,185.2800000,184.9500000,185.2400000,1242370
AAPL,5,20120125,103500,185.2400000,185.2500000,185.0000000,185.0700000,472530
AAPL,5,20120125,104000,185.0500000,185.0900000,185.0000000,185.0300000,95220
AAPL,5,20120125,104500,185.0300000,185.0900000,184.9800000,185.0900000,229330
AAPL,5,20120125,105000,185.0500000,185.8500000,185.0500000,185.7900000,965520
AAPL,5,20120125,105500,185.7900000,186.1600000,185.5300000,186.1200000,1391860
